age,gender,marital_status,monthly_income,living_expenses,current_debt,asset_value,dependents,housing_status,loan_amount,purpose,loan_term_months,repayment_method,package_id,is_on_time_payment
60,male,married,144.2,37.3,717.0,6102.0,2,stay_with_parents,6601,tieu_dung,10,installment,7,0
40,male,married,105.3,35.5,415.0,2590.0,2,rent,4514,kinh_doanh,95,interest_only,8,0
37,male,single,151.1,33.4,702.0,7308.0,2,own,4124,tieu_dung,34,interest_only,7,1
34,male,married,132.9,28.3,237.0,2388.0,1,own,9618,bds,179,installment,3,0
70,male,divorced,144.5,49.3,617.0,13970.0,0,rent,1809,tieu_dung,36,interest_only,7,1
67,male,single,169.8,29.2,630.0,2047.0,2,rent,4623,o_to,24,installment,5,0
35,female,single,117.9,19.3,17.0,3142.0,3,own,4166,bds,211,interest_only,1,1
66,male,married,143.7,26.7,384.0,1425.0,2,stay_with_parents,3033,kinh_doanh,75,installment,8,1
45,male,divorced,182.9,52.8,197.0,8552.0,3,own,9698,o_to,28,interest_only,4,1
33,female,single,65.9,14.4,52.0,3947.0,0,own,2442,kinh_doanh,92,installment,8,1
31,male,single,107.7,29.3,99.0,1408.0,1,own,3224,o_to,19,installment,4,1
66,female,divorced,75.7,15.2,278.0,5829.0,2,own,2703,kinh_doanh,86,interest_only,8,1
68,female,divorced,45.1,13.7,104.0,1143.0,0,rent,2797,tieu_dung,32,installment,7,0
47,male,divorced,130.3,28.3,152.0,12731.0,1,stay_with_parents,7261,o_to,47,interest_only,5,0
38,female,single,211.6,64.4,169.0,17488.0,1,stay_with_parents,4440,o_to,49,installment,5,1
70,female,married,108.2,24.3,541.0,3226.0,1,rent,1858,o_to,21,installment,5,0
52,female,married,136.8,20.5,540.0,1573.0,2,rent,8536,o_to,24,installment,4,0
26,female,divorced,71.9,14.4,62.0,6550.0,1,own,2481,o_to,58,installment,4,0
58,male,divorced,162.6,27.4,797.0,13811.0,2,own,4326,o_to,52,installment,5,0
62,female,married,145.2,45.8,428.0,7649.0,1,own,1769,bds,176,interest_only,1,1
52,male,divorced,133.9,30.9,168.0,3792.0,3,own,4771,o_to,45,interest_only,5,1
52,male,divorced,41.5,9.4,16.0,1580.0,0,stay_with_parents,1659,bds,332,interest_only,3,1
35,female,single,182.5,51.0,321.0,15324.0,3,stay_with_parents,5912,o_to,48,installment,5,0
22,female,married,78.7,17.8,259.0,3274.0,3,stay_with_parents,9072,o_to,15,interest_only,5,0
60,male,divorced,196.4,40.9,876.0,15547.0,2,stay_with_parents,5750,tieu_dung,16,interest_only,7,0
34,female,single,192.3,55.2,567.0,13692.0,1,rent,3616,kinh_doanh,63,installment,8,1
28,male,divorced,105.1,15.8,412.0,5105.0,3,own,2764,tieu_dung,49,installment,6,1
49,female,single,62.0,10.1,229.0,5559.0,2,own,6080,tieu_dung,8,interest_only,7,0
35,male,single,143.1,47.1,31.0,10191.0,2,rent,1983,kinh_doanh,67,interest_only,8,1
57,male,married,134.7,43.8,12.0,2510.0,2,own,7418,kinh_doanh,78,interest_only,8,0
24,male,married,102.9,26.4,62.0,4253.0,1,own,7044,kinh_doanh,104,installment,8,0
29,male,single,37.8,13.2,120.0,3237.0,1,own,2979,bds,225,installment,1,0
64,female,married,134.3,32.3,445.0,9242.0,3,own,2213,kinh_doanh,34,installment,9,1
36,male,single,220.2,72.1,122.0,6194.0,1,rent,5970,tieu_dung,21,installment,7,0
20,male,divorced,42.5,12.3,195.0,1965.0,1,stay_with_parents,1007,kinh_doanh,108,interest_only,8,1
69,male,divorced,193.3,58.1,370.0,12771.0,2,own,2447,bds,106,installment,10,1
34,female,married,167.9,35.8,226.0,11247.0,0,own,6711,o_to,59,installment,5,0
22,female,married,90.7,21.9,115.0,6243.0,1,rent,1031,bds,186,interest_only,10,1
49,female,married,144.8,22.7,665.0,11462.0,1,rent,1229,kinh_doanh,47,installment,9,1
59,female,married,199.4,61.5,26.0,18723.0,0,rent,8925,kinh_doanh,20,installment,8,0
34,female,divorced,134.2,44.7,483.0,5233.0,1,own,6697,bds,152,interest_only,1,1
31,male,married,217.5,59.0,963.0,11819.0,0,own,6622,o_to,40,interest_only,4,0
51,male,married,123.8,41.6,377.0,9570.0,3,own,5414,tieu_dung,13,interest_only,7,1
39,male,single,78.5,25.6,52.0,6573.0,2,rent,2518,bds,137,installment,3,1
46,female,married,151.1,27.1,277.0,14138.0,0,own,7147,bds,247,interest_only,1,0
44,female,divorced,106.7,36.9,514.0,1181.0,1,own,6242,kinh_doanh,82,installment,8,0
42,male,divorced,114.8,17.4,32.0,11166.0,3,own,7773,o_to,33,installment,4,1
32,male,married,218.5,46.6,202.0,2698.0,1,own,2669,tieu_dung,28,installment,7,1
61,female,single,51.3,12.5,37.0,3868.0,3,own,2579,tieu_dung,8,interest_only,7,0
65,female,married,192.6,55.6,84.0,14466.0,3,own,4601,kinh_doanh,97,interest_only,8,0
22,female,single,50.8,7.9,234.0,3334.0,1,stay_with_parents,2168,tieu_dung,16,installment,7,0
33,female,divorced,136.9,27.1,208.0,9911.0,0,stay_with_parents,1237,kinh_doanh,37,installment,9,1
57,female,divorced,112.3,16.9,454.0,7004.0,1,own,8995,kinh_doanh,92,interest_only,8,0
22,female,single,117.1,24.2,437.0,8982.0,3,own,5553,kinh_doanh,71,installment,8,1
18,female,married,50.6,11.4,230.0,2937.0,2,own,1494,o_to,65,interest_only,4,1
59,male,divorced,181.6,51.4,735.0,10892.0,2,stay_with_parents,2082,bds,87,interest_only,10,1
64,female,married,62.1,16.3,117.0,1431.0,3,rent,3065,kinh_doanh,50,installment,8,0
30,female,single,206.5,36.1,417.0,14105.0,0,own,7649,bds,64,installment,1,0
37,female,divorced,167.4,29.1,676.0,15558.0,1,own,2577,o_to,32,installment,4,0
49,male,married,167.0,37.8,301.0,5641.0,1,own,4373,tieu_dung,23,installment,7,0
24,male,divorced,56.8,12.5,175.0,4683.0,0,rent,2230,bds,137,installment,2,0
57,female,single,171.9,41.0,135.0,2918.0,2,own,4602,tieu_dung,18,interest_only,6,0
67,female,divorced,190.3,45.4,728.0,13890.0,2,rent,6683,tieu_dung,55,installment,6,0
67,female,single,149.8,50.6,52.0,3946.0,2,own,9160,bds,264,interest_only,1,0
48,male,divorced,34.1,8.8,73.0,3107.0,1,own,2581,o_to,38,interest_only,4,0
19,female,divorced,66.7,12.7,174.0,5769.0,3,own,7232,kinh_doanh,49,interest_only,8,0
34,female,divorced,82.2,12.5,51.0,4917.0,0,own,1365,tieu_dung,28,interest_only,7,0
33,female,married,198.3,36.3,495.0,10183.0,2,stay_with_parents,1780,kinh_doanh,88,interest_only,8,1
43,male,single,62.4,10.6,285.0,5835.0,0,own,5577,tieu_dung,17,interest_only,7,0
38,male,single,168.9,54.6,58.0,13349.0,2,rent,5262,tieu_dung,16,installment,7,0
66,male,single,182.2,46.9,311.0,13303.0,1,own,5850,o_to,45,interest_only,5,1
31,male,single,131.4,19.8,651.0,12776.0,2,own,4655,tieu_dung,33,installment,7,0
61,female,married,130.8,41.0,393.0,7327.0,3,own,7482,tieu_dung,27,installment,7,0
58,female,divorced,82.2,21.6,168.0,3828.0,0,stay_with_parents,1621,o_to,14,installment,5,0
59,male,divorced,34.0,9.5,136.0,384.0,3,stay_with_parents,1823,bds,188,interest_only,1,1
66,male,single,136.7,23.9,568.0,7561.0,3,stay_with_parents,8188,kinh_doanh,99,installment,8,0
31,female,single,61.7,15.3,181.0,2502.0,1,own,2423,kinh_doanh,32,interest_only,9,0
41,male,divorced,48.5,13.1,193.0,1453.0,3,own,442,kinh_doanh,18,interest_only,9,0
19,male,single,108.3,36.2,292.0,10122.0,3,rent,4847,kinh_doanh,105,interest_only,8,1
19,male,married,84.5,23.2,363.0,1832.0,3,own,9820,kinh_doanh,12,installment,8,0
62,female,married,152.6,51.0,276.0,11690.0,3,rent,8323,kinh_doanh,98,interest_only,8,1
44,female,divorced,209.7,62.0,186.0,14744.0,3,stay_with_parents,5829,o_to,46,installment,5,0
55,male,married,67.3,19.2,128.0,6051.0,1,stay_with_parents,2742,o_to,20,interest_only,4,1
31,male,single,210.8,42.4,797.0,16586.0,3,own,4184,o_to,59,interest_only,4,0
23,female,married,69.7,16.2,51.0,4366.0,3,own,3725,kinh_doanh,68,interest_only,8,1
48,male,single,193.1,39.6,437.0,4564.0,3,own,5928,bds,259,installment,1,1
42,male,single,41.8,9.7,209.0,1505.0,1,own,1536,o_to,12,interest_only,5,0
52,male,married,108.0,36.7,117.0,6700.0,2,own,5677,bds,190,interest_only,3,1
24,male,single,89.2,14.5,261.0,3352.0,2,rent,2776,bds,141,installment,10,1
43,female,married,194.8,43.9,405.0,5687.0,3,rent,2289,o_to,57,installment,4,1
33,female,single,171.8,26.6,676.0,14002.0,0,own,1299,tieu_dung,14,installment,7,1
70,female,divorced,160.1,55.0,520.0,7834.0,0,stay_with_parents,5896,o_to,24,installment,5,0
23,male,divorced,53.5,17.3,76.0,3912.0,2,own,1374,tieu_dung,32,installment,7,0
37,female,married,67.9,16.5,204.0,390.0,0,rent,1728,bds,95,interest_only,2,1
28,female,single,98.7,15.3,486.0,2178.0,0,own,8050,bds,231,interest_only,1,0
67,female,single,121.2,37.5,526.0,7272.0,1,own,1814,o_to,28,installment,5,0
55,male,divorced,194.2,31.8,484.0,12452.0,3,rent,3696,tieu_dung,59,interest_only,6,1
31,male,married,154.9,51.5,277.0,14379.0,0,own,3342,kinh_doanh,28,installment,8,0
49,female,married,127.0,22.1,20.0,9591.0,0,own,4697,tieu_dung,30,interest_only,7,0
68,female,married,44.8,9.6,47.0,1335.0,3,own,420,o_to,47,interest_only,5,0
23,male,divorced,45.3,13.6,37.0,777.0,0,own,2085,o_to,77,interest_only,4,0
53,male,married,85.2,28.6,391.0,1238.0,3,own,6162,tieu_dung,50,interest_only,6,0
27,female,single,36.3,9.5,51.0,1962.0,2,stay_with_parents,1932,kinh_doanh,43,installment,9,0
26,male,married,106.1,17.2,386.0,1043.0,3,own,1270,kinh_doanh,110,interest_only,8,1
35,male,divorced,220.3,62.1,687.0,4006.0,3,stay_with_parents,2707,kinh_doanh,17,interest_only,9,1
18,female,single,74.4,19.0,77.0,2423.0,1,rent,1933,tieu_dung,24,interest_only,7,0
62,female,single,182.7,31.4,773.0,1705.0,3,own,7744,kinh_doanh,112,interest_only,8,1
67,female,divorced,180.5,57.5,446.0,14317.0,0,rent,7138,o_to,54,installment,4,0
43,female,married,134.0,23.1,261.0,13308.0,3,own,1655,o_to,16,interest_only,5,1
39,male,married,126.7,25.8,110.0,3948.0,2,own,4427,o_to,44,installment,5,0
40,female,single,124.5,20.2,354.0,11652.0,2,own,3631,bds,220,interest_only,1,1
48,female,divorced,147.9,38.7,52.0,3100.0,3,own,5394,kinh_doanh,78,interest_only,8,1
23,male,divorced,123.4,28.8,591.0,5875.0,2,own,5085,tieu_dung,44,installment,6,0
21,female,divorced,41.0,10.3,95.0,3436.0,1,own,477,kinh_doanh,31,interest_only,9,0
44,female,divorced,118.1,30.2,353.0,10369.0,3,own,4706,kinh_doanh,79,installment,8,0
62,female,married,50.6,13.9,70.0,3455.0,0,rent,2860,o_to,63,interest_only,4,0
39,male,single,94.6,22.3,4.0,3417.0,2,rent,2815,tieu_dung,35,interest_only,6,0
49,male,divorced,70.3,17.9,257.0,1495.0,1,own,8410,bds,76,interest_only,1,0
28,female,divorced,84.1,25.7,385.0,5442.0,2,rent,2828,kinh_doanh,52,installment,8,1
57,female,single,176.3,33.2,13.0,1188.0,3,own,2226,bds,255,installment,1,1
51,female,married,93.8,24.0,178.0,5157.0,3,rent,5339,bds,335,interest_only,3,0
58,male,divorced,177.5,49.2,829.0,13353.0,1,own,3256,kinh_doanh,113,interest_only,8,1
42,male,divorced,88.1,27.6,15.0,8623.0,2,stay_with_parents,5800,bds,252,installment,1,1
34,female,single,212.3,56.0,591.0,16644.0,1,own,4759,kinh_doanh,79,installment,8,1
51,male,divorced,45.5,7.3,44.0,1391.0,1,rent,1775,kinh_doanh,83,installment,8,1
30,female,divorced,160.0,55.6,199.0,5039.0,1,rent,6835,o_to,23,interest_only,5,1
58,female,married,86.0,27.1,322.0,2417.0,3,own,3177,o_to,18,interest_only,5,0
48,female,divorced,182.5,40.8,11.0,14947.0,1,own,4048,kinh_doanh,25,interest_only,8,1
70,male,married,115.3,28.5,301.0,6917.0,2,own,1613,kinh_doanh,37,installment,9,1
48,male,divorced,75.8,20.1,253.0,1914.0,0,stay_with_parents,7128,bds,261,interest_only,1,0
44,male,married,127.8,20.4,287.0,8678.0,3,rent,7221,kinh_doanh,69,installment,8,0
54,female,single,62.2,16.9,26.0,3231.0,3,rent,1816,o_to,31,installment,5,0
26,female,divorced,43.2,14.6,71.0,1109.0,3,rent,1393,bds,147,installment,10,1
31,male,single,67.1,15.5,237.0,476.0,1,own,5708,o_to,45,installment,4,0
44,male,single,77.5,26.7,293.0,7025.0,0,own,7639,o_to,52,interest_only,4,0
41,male,divorced,97.8,25.1,206.0,8585.0,3,own,3795,kinh_doanh,88,interest_only,8,1
42,female,divorced,206.3,58.7,681.0,15728.0,3,own,4057,o_to,49,installment,4,1
19,female,divorced,55.7,10.2,275.0,2918.0,0,stay_with_parents,1238,bds,68,installment,2,1
67,male,single,101.7,29.4,54.0,6316.0,0,own,7740,tieu_dung,21,installment,7,0
30,female,single,64.4,20.5,29.0,5616.0,3,rent,4614,bds,270,installment,3,0
39,female,single,107.1,24.4,448.0,6555.0,1,stay_with_parents,5306,o_to,33,installment,5,0
52,male,divorced,91.7,17.2,67.0,6810.0,0,stay_with_parents,6965,o_to,18,interest_only,4,1
59,male,single,54.1,18.4,213.0,1777.0,1,own,2198,kinh_doanh,110,interest_only,8,1
66,male,divorced,109.7,29.0,26.0,1024.0,3,own,9199,tieu_dung,48,installment,6,0
19,male,married,30.0,8.6,26.0,642.0,1,stay_with_parents,1280,kinh_doanh,60,installment,9,0
30,male,single,37.5,12.8,126.0,1020.0,2,rent,2781,o_to,20,installment,4,0
30,female,divorced,48.7,12.3,136.0,745.0,0,own,785,o_to,37,interest_only,5,0
35,male,married,72.0,16.3,217.0,2831.0,3,rent,7136,o_to,16,interest_only,5,0
66,male,single,157.9,29.3,10.0,2120.0,3,rent,3167,kinh_doanh,53,installment,8,1
41,male,single,174.6,48.9,870.0,13934.0,0,stay_with_parents,4764,tieu_dung,6,interest_only,7,0
21,female,married,42.8,12.1,186.0,2964.0,3,stay_with_parents,965,o_to,40,installment,5,0
45,female,single,175.0,60.8,828.0,15175.0,3,stay_with_parents,5571,bds,149,interest_only,3,1
52,female,single,91.3,24.3,419.0,1082.0,0,rent,8319,o_to,30,interest_only,5,0
26,female,married,101.7,15.4,72.0,1989.0,3,own,6821,bds,282,interest_only,1,0
37,male,divorced,222.7,56.3,921.0,20579.0,3,own,5419,tieu_dung,17,interest_only,6,1
20,male,divorced,42.3,11.7,33.0,3570.0,0,rent,2785,tieu_dung,23,interest_only,6,0
69,female,divorced,63.7,18.1,82.0,5843.0,0,own,6570,tieu_dung,44,installment,6,0
44,male,married,78.3,20.9,330.0,2827.0,1,own,8831,bds,237,installment,3,0
32,male,divorced,143.3,33.1,452.0,10643.0,2,stay_with_parents,9448,bds,187,installment,3,1
57,female,single,40.4,11.7,42.0,3939.0,0,own,562,o_to,15,interest_only,5,0
60,female,married,136.3,24.6,560.0,4344.0,2,rent,7677,o_to,37,installment,5,0
60,female,married,190.6,57.5,807.0,16538.0,0,own,7941,tieu_dung,7,interest_only,7,0
34,male,single,122.2,19.5,503.0,5462.0,0,own,1302,kinh_doanh,36,interest_only,9,1
67,female,single,75.3,16.4,145.0,1912.0,3,own,8929,kinh_doanh,86,interest_only,8,0
21,female,married,119.2,41.6,571.0,1665.0,2,rent,7448,bds,248,installment,1,0
36,male,married,141.8,27.5,254.0,12023.0,2,rent,2813,o_to,76,installment,4,1
44,male,divorced,147.9,34.3,390.0,1464.0,1,rent,8190,o_to,67,installment,4,0
70,female,single,51.0,10.2,21.0,3817.0,3,own,1703,tieu_dung,49,installment,6,0
69,male,married,99.1,32.5,424.0,8639.0,1,own,1654,tieu_dung,11,interest_only,7,1
69,female,married,106.6,23.4,19.0,2769.0,2,own,2592,kinh_doanh,42,installment,8,1
49,female,divorced,116.6,19.3,321.0,8246.0,0,rent,2287,o_to,72,installment,4,0
44,female,divorced,184.2,36.0,496.0,18046.0,3,rent,1660,tieu_dung,43,interest_only,6,1
54,female,single,103.3,27.3,144.0,6615.0,1,stay_with_parents,1716,tieu_dung,16,installment,7,0
39,female,single,158.6,34.5,377.0,7805.0,3,rent,1756,tieu_dung,37,interest_only,6,1
35,male,married,152.6,28.8,439.0,10748.0,1,own,4821,tieu_dung,52,installment,6,0
46,male,divorced,52.5,11.8,10.0,4515.0,3,rent,1069,bds,296,installment,1,1
51,male,married,60.5,20.5,174.0,5498.0,0,own,4610,kinh_doanh,33,interest_only,8,0
38,male,divorced,177.8,54.1,549.0,4500.0,1,rent,8020,o_to,19,interest_only,5,0
22,female,married,36.7,10.2,153.0,3505.0,1,own,1527,bds,116,interest_only,2,1
37,female,married,167.8,45.6,137.0,3295.0,2,rent,1607,tieu_dung,16,interest_only,7,1
67,female,divorced,177.9,40.8,877.0,6902.0,2,own,3647,tieu_dung,7,installment,7,1
39,female,single,178.6,47.4,247.0,6520.0,2,own,3362,tieu_dung,8,interest_only,6,0
24,female,single,36.7,12.1,137.0,1100.0,0,own,2880,tieu_dung,28,interest_only,6,0
54,female,married,81.4,27.7,301.0,3413.0,0,rent,7968,kinh_doanh,92,installment,8,0
48,female,married,192.8,57.2,73.0,11529.0,2,own,9644,tieu_dung,54,installment,6,0
19,male,married,71.7,24.9,150.0,2749.0,1,own,8698,kinh_doanh,102,installment,8,0
36,female,married,92.0,29.9,218.0,5314.0,0,rent,5142,o_to,17,interest_only,4,1
21,male,single,77.3,15.6,40.0,5504.0,3,own,5230,tieu_dung,35,installment,7,0
22,male,divorced,61.9,14.9,299.0,3850.0,2,own,1974,bds,80,installment,2,1
20,male,single,47.7,8.0,213.0,3324.0,0,stay_with_parents,756,kinh_doanh,42,installment,9,1
22,male,single,101.7,17.3,340.0,6873.0,3,own,1406,tieu_dung,16,interest_only,7,1
21,male,single,84.2,23.2,242.0,3418.0,1,own,9650,bds,280,interest_only,1,0
37,female,single,122.7,37.5,269.0,2375.0,1,rent,8143,kinh_doanh,43,installment,8,0
44,male,married,189.1,63.4,872.0,1161.0,0,own,4719,o_to,44,installment,5,0
23,male,divorced,48.9,9.4,31.0,2066.0,1,stay_with_parents,2864,o_to,20,interest_only,4,0
44,female,married,129.8,22.2,468.0,5711.0,0,own,8882,bds,326,installment,3,1
63,female,divorced,163.0,30.4,713.0,3336.0,2,rent,6308,o_to,50,installment,5,0
33,female,single,93.8,18.2,410.0,2476.0,0,rent,9122,o_to,52,installment,5,0
64,female,single,185.1,43.4,335.0,15610.0,1,rent,9812,kinh_doanh,95,interest_only,8,1
44,male,single,40.1,9.7,99.0,279.0,3,rent,1938,tieu_dung,22,interest_only,7,0
69,female,divorced,95.2,29.6,451.0,868.0,1,rent,2198,o_to,55,interest_only,4,0
67,female,divorced,59.2,20.0,141.0,1399.0,0,own,464,kinh_doanh,45,installment,9,1
52,female,divorced,179.0,60.8,176.0,8608.0,1,own,2128,tieu_dung,29,interest_only,6,1
54,female,divorced,83.7,13.6,396.0,6054.0,3,stay_with_parents,8630,o_to,29,installment,4,0
53,female,single,178.6,61.5,266.0,8489.0,1,own,1198,bds,184,installment,10,1
23,male,divorced,61.8,16.0,142.0,2726.0,2,rent,3016,kinh_doanh,63,interest_only,8,0
68,male,single,46.8,8.0,222.0,3880.0,0,own,405,kinh_doanh,15,installment,9,1
20,male,single,58.8,10.5,103.0,5101.0,3,own,1123,o_to,31,interest_only,4,1
52,male,single,73.5,21.1,330.0,1397.0,1,own,9745,kinh_doanh,37,installment,8,0
51,female,married,133.6,25.7,6.0,12750.0,3,own,3940,tieu_dung,19,installment,7,0
53,female,married,142.6,47.7,688.0,8874.0,1,stay_with_parents,8422,tieu_dung,58,installment,6,0
31,female,divorced,87.9,19.1,237.0,1218.0,1,own,7291,o_to,50,interest_only,4,0
48,male,single,142.0,44.6,132.0,8318.0,1,rent,6155,kinh_doanh,23,interest_only,8,0
39,female,divorced,126.9,34.8,202.0,4534.0,3,own,1536,o_to,40,installment,4,1
55,male,married,82.4,13.1,152.0,4802.0,0,own,5759,o_to,33,interest_only,5,0
28,male,divorced,80.6,14.3,285.0,4318.0,0,rent,8185,kinh_doanh,93,interest_only,8,0
46,female,divorced,74.6,17.9,289.0,7135.0,2,own,7475,tieu_dung,7,installment,7,0
26,female,divorced,29.3,8.0,39.0,1024.0,2,own,2774,tieu_dung,40,interest_only,6,0
60,female,single,197.6,47.0,360.0,2422.0,2,own,3741,kinh_doanh,28,installment,8,0
25,female,married,40.6,7.4,114.0,2383.0,3,own,958,o_to,51,installment,5,1
58,male,single,122.2,22.5,320.0,6637.0,2,stay_with_parents,9215,bds,142,interest_only,1,1
56,male,married,47.6,14.8,96.0,3899.0,3,own,655,tieu_dung,21,installment,7,0
21,female,single,70.6,16.5,215.0,3487.0,1,rent,8044,bds,262,interest_only,1,0
59,female,single,77.4,22.9,45.0,5337.0,1,stay_with_parents,4593,tieu_dung,25,installment,6,0
50,female,single,32.3,8.6,45.0,2680.0,1,rent,2791,o_to,14,installment,4,0
23,male,married,36.1,12.6,123.0,1767.0,2,stay_with_parents,1678,tieu_dung,52,interest_only,6,0
47,female,married,49.3,9.0,11.0,3205.0,2,stay_with_parents,329,tieu_dung,21,interest_only,6,1
41,female,single,172.7,33.6,295.0,8583.0,1,own,2181,bds,174,interest_only,2,1
52,male,divorced,91.0,28.3,362.0,6124.0,2,rent,1705,o_to,15,installment,4,0
28,female,divorced,86.8,28.2,40.0,6438.0,3,own,9319,o_to,81,installment,4,0
46,male,divorced,179.0,48.6,466.0,13375.0,1,stay_with_parents,6176,kinh_doanh,44,interest_only,8,0
70,male,married,141.9,46.8,686.0,9669.0,1,own,8742,kinh_doanh,32,installment,8,0
49,female,single,111.6,20.9,408.0,4722.0,3,stay_with_parents,3879,kinh_doanh,18,installment,8,0
53,male,single,93.2,14.4,229.0,8790.0,3,own,7946,tieu_dung,15,installment,6,0
67,male,divorced,129.9,27.2,292.0,2372.0,2,own,3985,o_to,29,interest_only,4,1
35,male,married,126.7,21.5,449.0,11916.0,0,own,7832,bds,319,interest_only,3,1
29,female,single,85.9,29.8,132.0,6972.0,0,own,3975,tieu_dung,21,interest_only,7,0
25,male,single,91.6,14.9,368.0,1121.0,0,rent,1882,o_to,20,interest_only,5,0
48,male,married,159.2,26.8,357.0,11641.0,0,stay_with_parents,2453,tieu_dung,15,installment,6,0
21,female,married,28.4,6.3,113.0,1266.0,1,own,1360,tieu_dung,24,interest_only,7,0
52,male,divorced,128.6,42.9,516.0,8797.0,1,own,6663,kinh_doanh,92,interest_only,8,0
54,male,married,160.1,53.2,3.0,1241.0,0,own,3525,o_to,25,interest_only,4,1
18,female,single,39.5,6.8,92.0,2863.0,0,own,1558,kinh_doanh,56,installment,9,0
18,male,divorced,87.0,26.5,352.0,4534.0,1,own,6994,o_to,28,interest_only,5,0
28,female,married,39.9,10.0,161.0,834.0,1,own,1812,kinh_doanh,71,interest_only,8,0
65,male,divorced,172.3,27.3,859.0,7478.0,0,own,8005,tieu_dung,7,installment,7,0
41,male,divorced,109.5,34.4,354.0,3737.0,1,own,1775,bds,207,interest_only,1,1
31,female,married,83.6,18.6,281.0,4940.0,1,stay_with_parents,1476,kinh_doanh,22,installment,9,0
64,male,married,102.1,15.3,247.0,8556.0,0,stay_with_parents,9532,o_to,35,interest_only,5,0
28,male,divorced,50.5,14.9,189.0,4467.0,2,stay_with_parents,2760,bds,297,installment,3,1
22,male,single,47.0,12.0,189.0,745.0,2,rent,790,bds,219,interest_only,10,1
67,male,single,144.4,31.8,604.0,4462.0,1,own,6561,bds,137,interest_only,3,1
27,female,married,114.1,17.8,508.0,4251.0,1,rent,8996,kinh_doanh,60,installment,8,0
41,male,married,42.2,11.7,143.0,2836.0,1,rent,931,tieu_dung,27,installment,7,0
43,female,single,122.2,25.3,134.0,992.0,1,own,4187,tieu_dung,37,installment,6,0
65,female,married,34.4,11.8,86.0,2557.0,2,rent,920,tieu_dung,12,interest_only,6,1
22,female,single,52.2,16.1,212.0,2603.0,0,rent,1433,tieu_dung,30,interest_only,6,0
40,female,divorced,124.7,26.6,605.0,9017.0,3,rent,8813,kinh_doanh,56,interest_only,8,0
29,female,divorced,57.1,15.6,213.0,3461.0,0,own,2002,o_to,22,interest_only,4,1
52,female,married,77.0,18.6,156.0,5591.0,3,stay_with_parents,8004,kinh_doanh,105,installment,8,0
56,female,divorced,199.0,32.3,567.0,2886.0,0,stay_with_parents,3430,bds,293,installment,1,1
70,male,married,179.0,53.2,622.0,13665.0,3,own,9027,bds,138,installment,3,0
19,female,divorced,25.5,7.6,65.0,2117.0,2,own,1747,bds,213,installment,10,1
20,male,married,60.5,20.4,175.0,2197.0,3,own,6186,bds,149,interest_only,3,0
43,male,divorced,180.6,54.4,632.0,3813.0,1,own,3233,kinh_doanh,70,installment,8,1
30,female,divorced,94.1,24.3,91.0,9138.0,1,rent,3487,o_to,48,installment,5,0
66,female,single,153.9,27.9,759.0,780.0,1,own,4644,o_to,28,interest_only,4,1
41,female,married,81.6,18.7,176.0,2652.0,3,rent,9652,bds,219,installment,3,0
65,male,divorced,105.3,22.9,489.0,8480.0,3,own,4580,bds,103,interest_only,1,0
39,male,married,56.9,11.1,167.0,3261.0,2,stay_with_parents,2199,tieu_dung,37,installment,6,0
18,female,single,45.7,11.2,171.0,469.0,3,own,863,tieu_dung,38,installment,6,0
51,female,divorced,110.1,23.1,73.0,10259.0,3,own,5627,bds,161,interest_only,1,1
20,male,single,65.2,22.1,1.0,4538.0,1,own,6590,o_to,31,interest_only,5,0
28,male,single,94.3,27.8,118.0,7829.0,1,stay_with_parents,4922,tieu_dung,25,installment,7,0
48,female,single,190.1,35.3,472.0,8330.0,2,own,2176,kinh_doanh,31,interest_only,9,1
37,female,divorced,162.9,31.3,162.0,14543.0,3,stay_with_parents,8136,o_to,53,interest_only,4,0
50,female,divorced,82.5,21.3,59.0,1714.0,1,stay_with_parents,9601,tieu_dung,56,installment,6,0
45,female,single,92.8,19.4,21.0,8922.0,2,own,4933,kinh_doanh,37,interest_only,8,0
19,female,single,35.8,11.1,5.0,1221.0,0,own,702,bds,292,interest_only,1,0
37,female,married,86.0,18.5,326.0,2356.0,2,own,3155,tieu_dung,34,installment,7,0
51,female,married,181.5,54.9,763.0,15131.0,3,own,6929,bds,163,interest_only,1,1
27,female,married,71.7,13.1,34.0,550.0,0,rent,5766,o_to,37,installment,5,0
65,female,married,59.3,18.0,78.0,5380.0,1,own,867,o_to,16,interest_only,4,0
30,male,divorced,157.2,30.4,26.0,3730.0,2,stay_with_parents,5680,o_to,13,installment,5,0
49,female,single,144.3,27.7,286.0,5364.0,0,stay_with_parents,3351,tieu_dung,25,interest_only,7,0
55,female,single,55.7,16.1,76.0,1431.0,0,own,1499,bds,340,installment,3,1
38,female,married,163.8,47.4,277.0,6187.0,0,own,1097,kinh_doanh,94,interest_only,8,1
27,male,married,91.0,21.3,80.0,4019.0,3,rent,4687,o_to,55,installment,5,0
26,male,divorced,104.1,35.4,193.0,3919.0,0,own,3599,o_to,41,interest_only,4,1
37,female,divorced,200.9,55.3,87.0,10953.0,0,own,8080,o_to,20,interest_only,4,1
21,female,married,107.8,30.2,13.0,1314.0,3,own,2197,bds,44,interest_only,2,1
67,female,married,79.4,22.4,390.0,5797.0,2,own,8125,o_to,47,interest_only,4,0
